id,message,created_time,likes_count,comments_count,shares_count
124319427612935_5512065962171561,"John Lennon, Paul McCartney, George Harrison, and Ringo Starr were more than a rock band; they represented the 1960s counterculture 🎧. 

This painting is a tribute to their artistry, their way of breaking through the limitations of their time to come up with something unique and original 🎸.

#painting #3dart #beattles",2022-06-13T17:25:50+0000,23,0,1
124319427612935_5498010010243823,"The sounds of water are soothing to the soul 🛶.

Venice is permeated by the ambiance created by flowing water 🌊.

As the figures in this scene slide along the canal, their hearts are at peace ☂️.

#jeanpierreweill #3dart #venice #love #italy #canal",2022-06-08T16:02:32+0000,73,5,7
124319427612935_5497986533579504,"The hot and sunny days are upon us ☀️🕶👙🌊🏝. 

Here at JPW we celebrate with our Summer Friends painting ⛱.

#jeanpierreweill #3dart #beach #summer #sandcastle #kids",2022-06-08T15:52:35+0000,42,0,4
124319427612935_5491999690844855,"We give our best at every moment and our commitment to you includes everything that we promise to each other: to be responsive, stay playful, and always give our best ✨.

#artwork #artstudio #jeanpierreweillart #artfamily #glasspainting",2022-06-06T14:50:20+0000,39,0,1
124319427612935_5474955099215981,"Some behind the scenes of our studio ✨. 

#artstudio #art #paintings #packages",2022-05-31T17:46:30+0000,10,0,0
124319427612935_5474712512573573,,2022-05-31T16:03:58+0000,13,2,0
124319427612935_5456571961054295,"""Wings"" is a unique piece of art, depicting how our mind holds the key to discovery, and books help us take flight ✈️ 🔐. 

What better way to set the mood of your space than with art that has meaning 🖼. 

Swipe to see more details of this 3d painting ✨.

#jeanpierreweill #decor #artwork #painting #glasspainting #books #discovery #imagination",2022-05-25T15:13:10+0000,19,1,3
124319427612935_5415859415125550,"This is Jean-Pierre ✨.

Jean-Pierre founded his studio in 1992, after discovering that he could create 3D paintings by arranging different parts of an image 🎨. 

His technique allows each painting to be enriched by elements of light and shadow, creating a delightful sense of movement 💫.

Jean-Pierre is still creating art and supporting his growing family 🏡.

#3dart #jeanpierrewiell #artstudio #founder",2022-05-11T22:13:18+0000,95,5,6
124319427612935_5409595985751893,"Always wanted to see the behind the scenes on how we put together our 3D paintings 🎨?

We are so happy to host you at our studio in Tokea and show you the ropes 🖌.

Check out our story for more details!",2022-05-09T16:39:43+0000,42,2,2
124319427612935_5395749083803250,"This vivid Petite Collection piece is our newest 3D Painting on glass 🎨.

The “Birthday Celebration” is a painting where all the forest animals come together to celebrate you just for being born 🌳.

All the different species of animals are playing many different instruments to make music together celebrating this special day 🎶.

What a good opportunity to gift those you love than with this piece of art on their birthday 🎁. 

#birthday #birthdaygift #3dart",2022-05-04T18:28:18+0000,18,0,1
124319427612935_5376634109048081,"It's our biggest Mother's Day Sale ever!
Take 25% OFF on all paintings for an unforgettable gift for mom that she would appreciate so much ⭐️

Shop on our website https://www.jeanpierreweill.com/
Sale ends May 8th",2022-04-27T17:51:36+0000,4,0,0
124319427612935_5352121241499368,"Hey everyone! As spring is coming, our art studio in Tekoa (15 min drive from Jerusalem) is open to visitors!

✨ 🎨We are a family studio that makes unique 3D paintings on glass, and if you haven't seen it yet, it's definitely worth the trip! 

✨ We love having people come just to enjoy and experience the art but we also have special offers for studio visitors ;) 

☕️🌵🌞You'll be greeted with coffee, and there are beautiful hikes in the area if you're interested in making a full day out of it! 

Contact Davida:
054-264-9499

Open Hours:
Sun-Thurs 9:00-16:00
Friday visits can be arranged upon request

Directions:
Put in Waze Jean-Pierre Weill Studios",2022-04-18T15:46:31+0000,39,2,4
124319427612935_5323175907727235,"Now you know who really runs this studio! 🐶 

Check out our website for gorgeous 3D glass art pieces featuring your favorite furry friends and pets. ❤️",2022-04-07T16:35:58+0000,25,1,1
124319427612935_5317560241622135,"To wake up in a beautiful space
When we start our day with a sense of beauty, we are more curious, more eager to engage, more open to possibilities. 

If you live with someone you love, this is an opportunity to show them you care about the space you share. 

This piece of Audrey is particularly special. Audrey Hepburn, voted most beautiful woman in the world, had an inner grace that shone outward. 

“For beautiful eyes, look for the good in others; for beautiful lips, speak only words of kindness; and for poise, walk with the knowledge that you are never alone.” 
~ Audrey

Tag someone that would love this piece 💕

#audreyhepburn #artwork #wallart #3dart #painting #audreyhepburnart #jeanpierreweillpaintings",2022-04-05T15:17:57+0000,5,0,0
124319427612935_5295830177128475,"Art made in a environment full of laughter and love is art worth displaying in your home! Wouldn’t you agree? ❤️ 

#art #artwork #artstudio #thisisaworkofart #jeanpierreweillpaintings #jeanpierreweillart",2022-03-28T13:23:22+0000,16,2,0
124319427612935_5248244945220332,"We have a gift for you! 

Please share it with your friends and spread the word. 💕

Code: SpreadTheWord",2022-03-10T17:04:40+0000,4,1,1
124319427612935_5243077582403735,"At our studio we have two forces that move the world: women and art. 

Happy international women’s day! 

#internationalwomensday #womensday",2022-03-08T19:42:11+0000,57,0,0
124319427612935_5220651611312999,"From the voice of our lovely customers 🛍: 

“Bought this beautiful glass art as a gift for my husband who has a love for reading as well as being an author 📚. The artwork is simply amazing, with vivid colors and detail 🎨. The ordering process was simple. Upon arrival it was carefully packed and arrived in a beautiful box 📦.”

Marcie",2022-02-28T18:04:26+0000,69,1,1
124319427612935_5206386576072836,"We love our customer’s feedback 🙌🏻:

""Here is a picture of my granddaughter Yael holding her birthday present. 🎁 She loves penguins and this was just perfect.” 

🐧 Nancy Greenberg

#3dpainting #birthdaypresent #customersatisfaction #art #jeanpierreweill #painting #penguin",2022-02-23T19:36:32+0000,15,0,0
124319427612935_5206380759406751,"We love our customer’s feedback 🙌🏻:

""Here is a picture of my granddaughter Yael holding her birthday present. 🎁 She loves penguins and this was just perfect.” 

🐧 Nancy Greenberg

#3dpainting #birthdaypresent #customersatisfaction #art #jeanpierreweill #painting #penguin",2022-02-23T19:33:37+0000,47,4,0
124319427612935_5186986538012840,"We LOVE when we get to see our artwork displayed in your home. ❤️

Have a piece you’re proud of? Show us, tag us. #jeanpierreweillart",2022-02-17T17:17:01+0000,5,3,0
124319427612935_5158919257486235,"Meet the family {Part 3} : 
A series 

Introducing another one of our art studio members so you can become more familiar with all the people who help create our complex, yet beautiful, art work 🙌🏻.

Next Up: Sarah

Sarah’s has been working with us for only 5 months and what an asset she has been ✨. We don’t know how we did it without her keeping us grounded 💪🏼. Even tho spicy is her favorite food, Sarah is always the sweetest and giving us the best Ted Talk summaries. 

Thank You Sarah for helping our work flow go as smoothly as possible 😇.",2022-02-08T20:10:45+0000,35,4,0
124319427612935_5142017785843049,"Get 22% off with the code LOVE22 applied at checkout 💌.

Which painting will you be getting your Valentine this year? 

Check our story highlight for ideas! 

#valentinessale #LOVE22 #jeanpierreweillart #artsale",2022-02-03T14:58:51+0000,4,0,0
124319427612935_5113935835317911,"Valentine’s Day is coming right up! 

Check out today’s story https://bit.ly/3GZtLu9 or Valentine’s highlight on our Insta page for some gift ideas you can surprise your loved one with! 💖 

#valentinesgift #bemyvalentine",2022-01-26T21:38:18+0000,3,0,0
124319427612935_5778075102237311,"Here’s a short snippet how our studio came into creation 🖌. 

#jeanpierreweillart #ourstory #behindthebusiness #artstudio #family #3dpainting",2022-01-26T21:39:29+0000,61,7,5
124319427612935_5778075098903978,"Just a casual day perched up amongst the paintings 🎨.

#artist #studio #jeanpierreweillart #israel #judaicart",2022-01-26T21:39:18+0000,36,4,0
124319427612935_4987737667937729,Here’s to all the important things in life! Happy Holidays to you and your family ✨,2021-12-24T17:02:44+0000,9,2,0
124319427612935_4945262598851903,"Limitless ———

Looking to the horizon, propelled forward by cycling and favorable winds the sense of camaraderie is tangible. These two are off on great adventures.

Tag someone you’d go on great adventures with in the comments below! 💬",2021-12-15T15:02:35+0000,6,0,0
